timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645421017112,6,Initialize Payment,200,OK,Thread-Gruppe 1-4,text,true,,4719,230,5,5,http://localhost:8080/basket/5e86bad9-31b2-477a-b052-883e057dd3ca/payment/initialize,6,0,0
1645421017108,11,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,4412,997,5,5,http://localhost:8080/basket/63ff5f39-1491-40b8-8b6c-3ba63510b2c9/checkout-data,11,0,0
1645421017115,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3743,253,5,5,http://localhost:8080/basket/550fb7d3-5dff-4b4d-8bda-886cac8b992b/item/d7547b1e-a316-4f20-8df9-10ae9afd1158,6,0,0
1645421017114,7,Create Basket,201,Created,Thread-Gruppe 1-3,text,true,,790,203,5,5,http://localhost:8080/basket,7,0,0
1645421017115,7,Create Basket,201,Created,Thread-Gruppe 1-5,text,true,,790,203,5,5,http://localhost:8080/basket,7,0,0
1645421017121,4,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4359,997,5,5,http://localhost:8080/basket/550fb7d3-5dff-4b4d-8bda-886cac8b992b/checkout-data,3,0,0
1645421017119,6,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,4682,338,5,5,http://localhost:8080/basket/63ff5f39-1491-40b8-8b6c-3ba63510b2c9/payment,6,0,0
1645421017119,7,Execute Payment,200,OK,Thread-Gruppe 1-4,text,true,,4737,227,5,5,http://localhost:8080/basket/5e86bad9-31b2-477a-b052-883e057dd3ca/payment/execute,7,0,0
1645421017063,63,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-4,,true,,27760,2754,5,5,null,60,0,0
1645421017127,1,Create Basket,201,Created,Thread-Gruppe 1-4,text,true,,797,203,5,5,http://localhost:8080/basket,1,0,0
1645421017125,5,Add Payment,200,OK,Thread-Gruppe 1-6,text,true,,4666,338,5,5,http://localhost:8080/basket/550fb7d3-5dff-4b4d-8bda-886cac8b992b/payment,5,0,0
1645421017122,11,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,1813,253,5,5,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/item/4cbbc735-624f-4250-946a-d178438270ab,11,0,0
1645421017131,3,Initialize Payment,200,OK,Thread-Gruppe 1-6,text,true,,4644,230,5,5,http://localhost:8080/basket/550fb7d3-5dff-4b4d-8bda-886cac8b992b/payment/initialize,3,0,0
1645421017129,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,1792,253,5,5,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/item/c57940ee-22c6-47a9-8106-05064170499d,6,0,0
1645421017134,4,Execute Payment,200,OK,Thread-Gruppe 1-6,text,true,,4701,227,5,5,http://localhost:8080/basket/550fb7d3-5dff-4b4d-8bda-886cac8b992b/payment/execute,4,0,0
1645421017104,34,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-6,,true,,27550,2754,5,5,null,31,0,0
1645421017121,18,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,1800,253,5,5,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/item/dbefc50d-ce21-4d08-9fea-2d57ced84393,18,0,0
1645421017139,1,Create Basket,201,Created,Thread-Gruppe 1-6,text,true,,790,203,5,5,http://localhost:8080/basket,1,0,0
1645421017136,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,2857,253,5,5,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/item/ce2ef194-14ce-4f74-a172-efebc9ccc73d,6,0,0
1645421017126,18,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,4672,230,5,5,http://localhost:8080/basket/63ff5f39-1491-40b8-8b6c-3ba63510b2c9/payment/initialize,18,0,0
1645421017140,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,1818,253,5,5,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/item/67623148-3d1c-4db8-9287-1f7a3df8836b,6,0,0
1645421017143,5,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,3748,253,5,5,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/item/1464d043-05b1-42a9-8013-5b9fea0ffe87,5,0,0
1645421017133,15,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,2735,253,5,5,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/item/4366f846-d1ef-48dd-b0af-ffbb6f5a6618,15,0,0
1645421017146,5,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,2847,253,5,5,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/item/e0985b19-f9b5-45d4-a5c0-599e7fe5ff48,5,0,0
1645421017140,12,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,2860,253,5,5,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/item/43508f90-2f6a-4b58-a09c-6b849bfdee06,12,0,0
1645421017149,5,Set Checkout Data,200,OK,Thread-Gruppe 1-4,text,true,,4361,997,5,5,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/checkout-data,5,0,0
1645421017151,5,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3878,253,5,5,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/item/9d609a39-8e7b-4639-89f2-7a430120c070,5,0,0
1645421017145,12,Execute Payment,200,OK,Thread-Gruppe 1-7,text,true,,4710,227,5,5,http://localhost:8080/basket/63ff5f39-1491-40b8-8b6c-3ba63510b2c9/payment/execute,12,0,0
1645421017057,101,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-7,,true,,27632,2754,5,5,null,97,0,0
1645421017154,14,Add Payment,200,OK,Thread-Gruppe 1-4,text,true,,4604,338,6,6,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/payment,14,0,0
1645421017159,12,Create Basket,201,Created,Thread-Gruppe 1-8,text,true,,790,203,6,6,http://localhost:8080/basket,12,0,0
1645421017156,15,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4431,997,6,6,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/checkout-data,15,0,0
1645421017149,24,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,3776,253,6,6,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/item/170201f4-00bf-4055-b950-5178fd86481d,24,0,0
1645421017153,21,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,3760,253,6,6,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/item/ea512dba-58e4-4c9f-9df6-50e71e884d3b,21,0,0
1645421017172,3,Add Payment,200,OK,Thread-Gruppe 1-6,text,true,,4713,338,6,6,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/payment,3,0,0
1645421017158,18,Create Basket,201,Created,Thread-Gruppe 1-7,text,true,,790,203,6,6,http://localhost:8080/basket,18,0,0
1645421017168,11,Initialize Payment,200,OK,Thread-Gruppe 1-4,text,true,,4647,230,6,6,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/payment/initialize,11,0,0
1645421017175,5,Set Checkout Data,200,OK,Thread-Gruppe 1-3,text,true,,4425,997,6,6,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/checkout-data,5,0,0
1645421017176,5,Initialize Payment,200,OK,Thread-Gruppe 1-6,text,true,,4717,230,6,6,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/payment/initialize,4,0,0
1645421017174,8,Set Checkout Data,200,OK,Thread-Gruppe 1-5,text,true,,4363,997,6,6,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/checkout-data,8,0,0
1645421017176,8,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,1800,253,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/item/867ca71a-cc8d-43af-8e2b-ec457468dfc0,8,0,0
1645421017182,3,Execute Payment,200,OK,Thread-Gruppe 1-6,text,true,,4774,227,6,6,http://localhost:8080/basket/a99b7698-3049-453c-b1c1-b8a7a1c08884/payment/execute,3,0,0
1645421017138,48,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-6,,true,,27968,2754,6,6,null,42,0,0
1645421017186,1,Create Basket,201,Created,Thread-Gruppe 1-6,text,true,,790,203,6,6,http://localhost:8080/basket,1,0,0
1645421017181,7,Add Payment,200,OK,Thread-Gruppe 1-3,text,true,,4610,338,6,6,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/payment,7,0,0
1645421017172,16,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,1827,253,6,6,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/item/af298f06-5f79-4ae7-a037-f018c09e04e6,16,0,0
1645421017183,8,Add Payment,200,OK,Thread-Gruppe 1-5,text,true,,4599,338,6,6,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/payment,8,0,0
1645421017188,4,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,1823,253,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/item/8f5722c3-65b2-4e00-99fb-b8a638d397d0,4,0,0
1645421017185,8,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,2858,253,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/item/3adaa3d4-0e35-4133-bdab-b0c7f73e0c64,8,0,0
1645421017180,15,Execute Payment,200,OK,Thread-Gruppe 1-4,text,true,,4762,227,6,6,http://localhost:8080/basket/4c433372-e36b-449b-94fe-9af8d17c71d4/payment/execute,15,0,0
1645421017126,70,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-4,,true,,27568,2754,6,6,null,63,0,0
1645421017188,9,Initialize Payment,200,OK,Thread-Gruppe 1-3,text,true,,4653,230,6,6,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/payment/initialize,9,0,0
1645421017192,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,2816,253,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/item/b3203a9f-cd6a-45aa-b2fa-71974aa82c8c,6,0,0
1645421017193,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,3883,253,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/item/e932b527-85ae-4932-8e00-285bedaea06a,9,0,0
1645421017198,4,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3824,253,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/item/b5c26a73-fdc1-4802-919b-9bd6eec9aac4,4,0,0
1645421017189,15,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,2803,253,6,6,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/item/c2557cf2-5d94-4fa1-ab94-00d28be12482,15,0,0
1645421017196,14,Create Basket,201,Created,Thread-Gruppe 1-4,text,true,,797,203,6,6,http://localhost:8080/basket,14,0,0
1645421017203,8,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4511,997,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/checkout-data,8,0,0
1645421017212,4,Add Payment,200,OK,Thread-Gruppe 1-6,text,true,,4678,338,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/payment,3,0,0
1645421017204,12,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,3816,253,6,6,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/item/dc2731aa-2658-45c6-975a-442bcf3d5ca4,12,0,0
1645421017198,20,Execute Payment,200,OK,Thread-Gruppe 1-3,text,true,,4710,227,6,6,http://localhost:8080/basket/63cbd1cf-3f10-4bea-ad0a-39038d7b4305/payment/execute,20,0,0
1645421017114,105,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-3,,true,,27608,2754,6,6,null,99,0,0
1645421017202,19,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,4454,997,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/checkout-data,19,0,0
1645421017219,3,Create Basket,201,Created,Thread-Gruppe 1-3,text,true,,790,203,6,6,http://localhost:8080/basket,3,0,0
1645421017216,7,Initialize Payment,200,OK,Thread-Gruppe 1-6,text,true,,4721,230,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/payment/initialize,6,0,0
1645421017210,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,1800,253,6,6,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/item/94d76313-3263-4783-8b79-152fcb19a784,14,0,0
1645421017222,4,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,4677,338,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/payment,4,0,0
1645421017191,38,Initialize Payment,200,OK,Thread-Gruppe 1-5,text,true,,4712,230,6,6,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/payment/initialize,38,0,0
1645421017223,6,Execute Payment,200,OK,Thread-Gruppe 1-6,text,true,,4837,227,6,6,http://localhost:8080/basket/7de8a91d-9069-43e3-baf1-c6ca37efe3fb/payment/execute,6,0,0
1645421017186,43,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-6,,true,,28000,2754,6,6,null,38,0,0
1645421017216,15,Set Checkout Data,200,OK,Thread-Gruppe 1-8,text,true,,4500,997,6,6,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/checkout-data,15,0,0
1645421017223,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,1803,253,6,6,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/item/e68e4d9a-6f3a-4413-97d5-d5017926ab9b,9,0,0
1645421017230,4,Create Basket,201,Created,Thread-Gruppe 1-6,text,true,,797,203,6,6,http://localhost:8080/basket,4,0,0
1645421017226,9,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,4773,230,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/payment/initialize,9,0,0
1645421017230,9,Execute Payment,200,OK,Thread-Gruppe 1-5,text,true,,4699,227,6,6,http://localhost:8080/basket/79ae43a9-0dec-44f5-83c2-7cd650c12577/payment/execute,9,0,0
1645421017115,124,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-5,,true,,27487,2754,6,6,null,120,0,0
1645421017235,5,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,1814,253,6,6,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/item/d1a044de-94b0-4178-ab35-bde4f9594c2f,5,0,0
1645421017224,18,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,2814,253,6,6,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/item/9c1c31d1-d80c-4c0b-b18a-2b45f654f574,18,0,0
1645421017232,10,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,2814,253,6,6,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/item/6636b071-05e7-426f-988c-098c9b3b1e43,10,0,0
1645421017240,3,Create Basket,201,Created,Thread-Gruppe 1-5,text,true,,790,203,6,6,http://localhost:8080/basket,3,0,0
1645421017231,15,Add Payment,200,OK,Thread-Gruppe 1-8,text,true,,4672,338,6,6,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/payment,15,0,0
1645421017236,13,Execute Payment,200,OK,Thread-Gruppe 1-7,text,true,,4841,227,6,6,http://localhost:8080/basket/eb74805f-d699-41f6-81b9-ba0028dcf2e7/payment/execute,12,0,0
1645421017158,91,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-7,,true,,28076,2754,6,6,null,87,0,0
1645421017240,12,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,2836,253,6,6,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/item/e3667d57-21ad-4729-8cfe-12be1fdefa74,12,0,0
1645421017243,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,1803,253,6,6,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/item/e273dff9-e5a5-4b90-862f-9e2cae9f5c98,9,0,0
1645421017242,16,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,3795,253,7,7,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/item/8ecc01d6-d486-4bef-8ced-d04d0f5f6b1e,16,0,0
1645421017243,17,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-3,text,true,,3755,253,7,7,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/item/b09e1bd0-9cdb-4e80-8f86-fce526c3657a,17,0,0
1645421017252,10,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3821,253,7,7,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/item/65771b77-9683-449e-a102-54d011ca51be,10,0,0
1645421017247,17,Initialize Payment,200,OK,Thread-Gruppe 1-8,text,true,,4715,230,7,7,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/payment/initialize,17,0,0
1645421017249,21,Create Basket,201,Created,Thread-Gruppe 1-7,text,true,,814,203,7,7,http://localhost:8080/basket,21,0,0
1645421017253,21,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,2816,253,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/item/dc774bb0-f73f-4f17-9b50-72af638c0491,21,0,0
1645421017259,40,Set Checkout Data,200,OK,Thread-Gruppe 1-4,text,true,,4364,997,7,7,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/checkout-data,40,0,0
1645421017265,34,Execute Payment,200,OK,Thread-Gruppe 1-8,text,true,,4772,227,7,7,http://localhost:8080/basket/b21bd524-0872-40e8-8551-a1e00faf8afb/payment/execute,34,0,0
1645421017158,141,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-8,,true,,27895,2754,7,7,null,136,0,0
1645421017271,29,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,1824,253,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/item/6ae2a58b-0185-4f2e-8733-4afe667bc23a,29,0,0
1645421017274,26,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-5,text,true,,3820,253,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/item/50c7dbaa-9080-4717-8873-a75fd7975354,26,0,0
1645421017259,42,Create Basket,201,Created,Thread-Gruppe 1-9,text,true,,790,203,7,7,http://localhost:8080/basket,42,0,0
1645421017262,40,Set Checkout Data,200,OK,Thread-Gruppe 1-6,text,true,,4435,997,7,7,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/checkout-data,40,0,0
1645421017299,4,Add Payment,200,OK,Thread-Gruppe 1-4,text,true,,4607,338,7,7,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/payment,4,0,0
1645421017260,46,Set Checkout Data,200,OK,Thread-Gruppe 1-3,text,true,,4368,997,7,7,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/checkout-data,13,0,0
1645421017302,5,Add Payment,200,OK,Thread-Gruppe 1-6,text,true,,4678,338,7,7,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/payment,5,0,0
1645421017299,8,Create Basket,201,Created,Thread-Gruppe 1-8,text,true,,790,203,7,7,http://localhost:8080/basket,8,0,0
1645421017304,8,Initialize Payment,200,OK,Thread-Gruppe 1-4,text,true,,4650,230,7,7,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/payment/initialize,8,0,0
1645421017300,15,Set Checkout Data,200,OK,Thread-Gruppe 1-5,text,true,,4433,997,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/checkout-data,15,0,0
1645421017306,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,2740,253,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/item/eeec6cb9-6408-4476-ae0e-b0efce5b1fae,9,0,0
1645421017307,11,Initialize Payment,200,OK,Thread-Gruppe 1-6,text,true,,4721,230,7,7,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/payment/initialize,11,0,0
1645421017306,12,Add Payment,200,OK,Thread-Gruppe 1-3,text,true,,4611,338,7,7,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/payment,12,0,0
1645421017302,20,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,1810,253,7,7,http://localhost:8080/basket/aed41d0b-8019-44ac-afef-cfd71d74ee47/item/b7011440-69fc-45ca-92e2-3dfcbf2758dd,20,0,0
1645421017315,7,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-7,text,true,,3676,253,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/item/dca16395-3d74-4be5-8205-0bc38b8698d4,7,0,0
1645421017319,7,Initialize Payment,200,OK,Thread-Gruppe 1-3,text,true,,4731,230,7,7,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/payment/initialize,7,0,0
1645421017318,8,Execute Payment,200,OK,Thread-Gruppe 1-6,text,true,,4856,227,7,7,http://localhost:8080/basket/9fd0dbcd-b2ea-4a54-9a45-aad83bfaf80d/payment/execute,8,0,0
1645421017230,97,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-6,,true,,27958,2754,7,7,null,95,0,0
1645421017308,19,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,1798,253,7,7,http://localhost:8080/basket/6d166d28-b78d-4fd3-b6df-4adbb5e79cee/item/5c872d43-71e5-4c9d-8f88-4c79c7733e9a,19,0,0
1645421017315,13,Add Payment,200,OK,Thread-Gruppe 1-5,text,true,,4758,338,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/payment,13,0,0
1645421017327,3,Create Basket,201,Created,Thread-Gruppe 1-6,text,true,,803,203,7,7,http://localhost:8080/basket,3,0,0
1645421017323,8,Set Checkout Data,200,OK,Thread-Gruppe 1-7,text,true,,4287,997,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/checkout-data,8,0,0
1645421017312,21,Execute Payment,200,OK,Thread-Gruppe 1-4,text,true,,4707,227,7,7,http://localhost:8080/basket/fd6afb53-71f7-4cfb-8e76-f6678ed537e4/payment/execute,21,0,0
1645421017196,138,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-4,,true,,27534,2754,7,7,null,135,0,0
1645421017326,9,Execute Payment,200,OK,Thread-Gruppe 1-3,text,true,,4764,227,7,7,http://localhost:8080/basket/23b727bd-b6b6-4f65-8a41-70c961b2db46/payment/execute,9,0,0
1645421017219,116,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-3,,true,,27636,2754,7,7,null,80,0,0
1645421017331,6,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,1822,253,7,7,http://localhost:8080/basket/496e1a46-2499-4f10-bb36-50d098987910/item/5f89a412-2df0-46d8-a9c3-0447e2f5b169,6,0,0
1645421017322,18,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,2833,253,7,7,http://localhost:8080/basket/aed41d0b-8019-44ac-afef-cfd71d74ee47/item/0710aa02-c1de-451a-a1e8-f478276e06f0,18,0,0
1645421017331,9,Add Payment,200,OK,Thread-Gruppe 1-7,text,true,,4530,338,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/payment,9,0,0
1645421017327,14,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,2811,253,7,7,http://localhost:8080/basket/6d166d28-b78d-4fd3-b6df-4adbb5e79cee/item/527cc284-ccee-49ab-9e4e-c27be380cc2e,14,0,0
1645421017336,5,Create Basket,201,Created,Thread-Gruppe 1-3,text,true,,802,203,7,7,http://localhost:8080/basket,5,0,0
1645421017334,8,Create Basket,201,Created,Thread-Gruppe 1-4,text,true,,790,203,7,7,http://localhost:8080/basket,8,0,0
1645421017328,17,Initialize Payment,200,OK,Thread-Gruppe 1-5,text,true,,4719,230,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/payment/initialize,16,0,0
1645421017338,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,2852,253,7,7,http://localhost:8080/basket/496e1a46-2499-4f10-bb36-50d098987910/item/95bb485e-c3d1-44fb-8e70-ce1e0b4ec2d0,9,0,0
1645421017340,8,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-9,text,true,,3852,253,7,7,http://localhost:8080/basket/aed41d0b-8019-44ac-afef-cfd71d74ee47/item/6c0cafef-c411-4256-865b-30eadb14dd22,8,0,0
1645421017341,8,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,4573,230,7,7,http://localhost:8080/basket/86e2c516-f559-4a90-94b7-e67dd0df2fc7/payment/initialize,7,0,0
1645421017341,8,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-8,text,true,,3820,253,7,7,http://localhost:8080/basket/6d166d28-b78d-4fd3-b6df-4adbb5e79cee/item/583aaaa0-90f6-4982-8241-19a540a0534c,8,0,0
1645421017345,8,Execute Payment,200,OK,Thread-Gruppe 1-5,text,true,,4776,227,7,7,http://localhost:8080/basket/26cfe0f6-f874-482e-a730-f5edd120f2a7/payment/execute,8,0,0
1645421017239,114,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread-Gruppe 1-5,,true,,27915,2754,7,7,null,111,0,0
1645421017342,12,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-4,text,true,,1792,253,7,7,http://localhost:8080/basket/307f582f-ffda-48a1-9ca4-f1127e47c0b2/item/01e998bb-68dd-488f-8e12-20326e416fd4,12,0,0
1645421017347,9,Precondition: Create Basket Item,200,OK,Thread-Gruppe 1-6,text,true,,3820,253,7,7,http://localhost:8080/basket/496e1a46-2499-4f10-bb36-50d098987910/item/1866e789-e360-4009-874b-67e9a7a993c2,9,0,0
